Method,Target_Feature,Effect_Size,AUC_Mean,AUC_Std,Delta_AUC,Normalized_Delta,RSD_QC,RSD_Pat,AUC_Raw_Mean,RSD_QC_Raw
EPOInterpolated,0,0.0,0.478395061728395,0.1548140272096846,-0.02160493827160498,-21604938.271604978,7.576655275670379,12.565512110754229,0.5,9.168907954552049
EPOInterpolated,0,0.01,0.4444444444444445,0.1571348402636772,-0.0401234567901234,-4.012345277777814,7.576655275670379,12.557158343671489,0.4845679012345679,9.168907954552049
EPOInterpolated,0,0.013,0.4320987654320988,0.1577399054219832,-0.0833333333333333,-6.410255917159804,7.576655275670379,12.56950019558264,0.5154320987654322,9.168907954552049
EPOInterpolated,0,0.0169,0.4567901234567901,0.1687681865986705,-0.0740740740740742,-4.383081046804332,7.576655275670379,12.595575975520134,0.5308641975308643,9.168907954552049
EPOInterpolated,0,0.022,0.4506172839506173,0.1711224231559149,-0.1080246913580246,-4.910213020355076,7.576655275670379,12.646463031137069,0.558641975308642,9.168907954552049
EPOInterpolated,0,0.0287,0.4598765432098766,0.1824384778534771,-0.1450617283950617,-5.054415447409277,7.576655275670379,12.74139572002847,0.6049382716049383,9.168907954552049
EPOInterpolated,0,0.0373,0.4814814814814815,0.1656346649999844,-0.1543209876543209,-4.1372917832983696,7.576655275670379,12.90791545809061,0.6358024691358025,9.168907954552049
EPOInterpolated,0,0.0486,0.5555555555555557,0.1692191378008987,-0.1172839506172838,-2.413249963045964,7.576655275670379,13.197843142673529,0.6728395061728395,9.168907954552049
EPOInterpolated,0,0.0632,0.6203703703703705,0.1549370419507547,-0.1141975308641974,-1.8069229281214327,7.576655275670379,13.679659818548846,0.7345679012345679,9.168907954552049
EPOInterpolated,0,0.0823,0.6820987654320988,0.1361527469142763,-0.1049382716049383,-1.2750701133641336,7.576655275670379,14.464164873493498,0.7870370370370371,9.168907954552049
EPOInterpolated,0,0.1071,0.7376543209876544,0.1404914404535931,-0.1080246913580246,-1.008633896819708,7.576655275670379,15.684843473504348,0.845679012345679,9.168907954552049
EPOInterpolated,0,0.1394,0.7993827160493828,0.1117096362398386,-0.0956790123456788,-0.6863630678573588,7.576655275670379,17.508554188135975,0.8950617283950617,9.168907954552049
EPOInterpolated,0,0.1815,0.8395061728395061,0.0846377111160622,-0.1172839506172841,-0.646192561824196,7.576655275670379,20.109735389841266,0.9567901234567904,9.168907954552049
EPOInterpolated,0,0.2362,0.8580246913580247,0.073428254650434,-0.117283950617284,-0.4965450894188778,7.576655275670379,23.634867792745585,0.9753086419753088,9.168907954552049
EPOInterpolated,0,0.3073,0.8827160493827161,0.0804839803111437,-0.1049382716049383,-0.3414847746939586,7.576655275670379,28.197265756304407,0.9876543209876544,9.168907954552049
EPOInterpolated,0,0.4,0.8888888888888888,0.0763538078818085,-0.1080246913580246,-0.2700617277199071,7.576655275670379,33.860911409101554,0.9969135802469136,9.168907954552049
EPOInterpolated,1,0.0,0.4567901234567901,0.18707879581100909,-0.03395061728395066,-33950617.28395066,14.571705124752512,15.523161181665484,0.49074074074074076,33.77667483416764
EPOInterpolated,1,0.01,0.462962962962963,0.1635511271542194,-0.0246913580246912,-2.469135555555569,14.571705124752512,15.524770773440938,0.4876543209876542,33.77667483416764
EPOInterpolated,1,0.013,0.4382716049382716,0.1525828036334355,-0.0401234567901234,-3.086419515669531,14.571705124752512,15.537807657256744,0.478395061728395,33.77667483416764
EPOInterpolated,1,0.0169,0.441358024691358,0.156283813594718,-0.0308641975308641,-1.826283769501799,14.571705124752512,15.563241877253793,0.4722222222222222,33.77667483416764
EPOInterpolated,1,0.022,0.4475308641975308,0.1606124917439221,-0.0277777777777777,-1.262626205234163,14.571705124752512,15.610727468535964,0.4753086419753086,33.77667483416764
EPOInterpolated,1,0.0287,0.4691358024691358,0.1704531021170874,-0.0123456790123456,-0.4301630168007876,14.571705124752512,15.69698818384541,0.4814814814814814,33.77667483416764
EPOInterpolated,1,0.0373,0.4907407407407407,0.1682027974498607,-0.0061728395061727,-0.1654916713319325,14.571705124752512,15.845944340174183,0.4969135802469135,33.77667483416764
EPOInterpolated,1,0.0486,0.5216049382716049,0.1779984056209409,0.0092592592592593,0.1905197339246824,14.571705124752512,16.10328461680439,0.5123456790123456,33.77667483416764
EPOInterpolated,1,0.0632,0.5617283950617283,0.1726189068408588,0.0246913580246913,0.3906860385127423,14.571705124752512,16.530564856089786,0.537037037037037,33.77667483416764
EPOInterpolated,1,0.0823,0.6080246913580247,0.1758988499848766,0.0277777777777777,0.3375185594199177,14.571705124752512,17.230368046175247,0.5802469135802469,33.77667483416764
EPOInterpolated,1,0.1071,0.6450617283950617,0.1794375537499831,0.0061728395061728,0.0576362226754121,14.571705124752512,18.332917694469486,0.6388888888888888,33.77667483416764
EPOInterpolated,1,0.1394,0.6882716049382717,0.1691065127383052,-0.0462962962962962,-0.3321111618664643,14.571705124752512,20.010083169688528,0.7345679012345679,33.77667483416764
EPOInterpolated,1,0.1815,0.7191358024691358,0.1674080447200076,-0.1049382716049383,-0.5781722921584904,14.571705124752512,22.45361390168019,0.8240740740740741,33.77667483416764
EPOInterpolated,1,0.2362,0.7499999999999999,0.1624993405072615,-0.1666666666666667,-0.7056167060162999,14.571705124752512,25.836748019270583,0.9166666666666666,33.77667483416764
EPOInterpolated,1,0.3073,0.7685185185185186,0.1498742042244319,-0.2067901234567901,-0.6729258795439773,14.571705124752512,30.299407451461104,0.9753086419753088,33.77667483416764
EPOInterpolated,1,0.4,0.8518518518518519,0.13733700902029,-0.1419753086419752,-0.3549382707175925,14.571705124752512,35.925422498340815,0.9938271604938272,33.77667483416764
EPOInterpolated,2,0.0,0.39506172839506176,0.1803906073605242,-0.09876543209876543,-98765432.09876542,0.6915245947439175,2.235356571900779,0.4938271604938272,11.816788244580854
EPOInterpolated,2,0.01,0.3950617283950617,0.1655196009603941,-0.1543209876543209,-15.432097222222373,0.6915245947439175,2.2595718634868263,0.5493827160493827,11.816788244580854
EPOInterpolated,2,0.013,0.4074074074074074,0.1707323047646831,-0.1419753086419753,-10.921176747753742,0.6915245947439175,2.270238071997804,0.5493827160493828,11.816788244580854
EPOInterpolated,2,0.0169,0.4259259259259259,0.179543698422827,-0.1481481481481482,-8.766162093608646,0.6915245947439175,2.286354676783382,0.5740740740740741,11.816788244580854
EPOInterpolated,2,0.022,0.4506172839506173,0.1779984056209409,-0.1419753086419753,-6.45342282675239,0.6915245947439175,2.3111385517440897,0.5925925925925927,11.816788244580854
EPOInterpolated,2,0.0287,0.5,0.188398055086813,-0.1296296296296295,-4.516711676408288,0.6915245947439175,2.3497723072243155,0.6296296296296295,11.816788244580854
EPOInterpolated,2,0.0373,0.5493827160493827,0.1691065127383052,-0.132716049382716,-3.5580709336365994,0.6915245947439175,2.408759688959359,0.6820987654320988,11.816788244580854
EPOInterpolated,2,0.0486,0.6265432098765432,0.1452913863696274,-0.1265432098765432,-2.6037696969706485,0.6915245947439175,2.5006976725558747,0.7530864197530864,11.816788244580854
EPOInterpolated,2,0.0632,0.7160493827160495,0.1384423548889247,-0.0833333333333331,-1.3185653799805026,0.6915245947439175,2.64026128325219,0.7993827160493826,11.816788244580854
EPOInterpolated,2,0.0823,0.8179012345679013,0.1263548733978933,-0.0493827160493826,-0.6000329945242966,0.6915245947439175,2.851098840032732,0.8672839506172839,11.816788244580854
EPOInterpolated,2,0.1071,0.8734567901234568,0.1270315779460289,-0.0462962962962963,-0.4322716700655903,0.6915245947439175,3.1596343707379813,0.9197530864197532,11.816788244580854
EPOInterpolated,2,0.1394,0.9166666666666666,0.1289665581220752,-0.0401234567901234,-0.2878296736176021,0.6915245947439175,3.599208409879544,0.95679012345679,11.816788244580854
EPOInterpolated,2,0.1815,0.9475308641975309,0.1051196689254716,-0.0339506172839507,-0.1870557415806888,0.6915245947439175,4.20624607510399,0.9814814814814816,11.816788244580854
EPOInterpolated,2,0.2362,0.9753086419753088,0.0606385268653966,-0.0123456790123456,-0.0522679041493552,0.6915245947439175,5.01629555369881,0.9876543209876544,11.816788244580854
EPOInterpolated,2,0.3073,0.9876543209876544,0.0349188533919282,-0.0061728395061727,-0.0200873396878796,0.6915245947439175,6.067821079394189,0.9938271604938272,11.816788244580854
EPOInterpolated,2,0.4,0.9969135802469136,0.008729713347982,-0.0030864197530865,-0.0077160493634262,0.6915245947439175,7.404272382887197,1.0,11.816788244580854
EPOInterpolated,3,0.0,0.46913580246913583,0.16430656363217488,-0.006172839506172811,-6172839.506172811,10.106263552584357,15.04845509771646,0.47530864197530864,14.581531813810592
EPOInterpolated,3,0.01,0.478395061728395,0.1474391470678542,-0.0030864197530865,-0.30864194444446,10.106263552584355,15.126660232551266,0.4814814814814815,14.581531813810592
EPOInterpolated,3,0.013,0.4876543209876544,0.1476328486802641,0.0030864197530864,0.2374168858207344,10.106263552584355,15.162811017610087,0.4845679012345679,14.581531813810592
EPOInterpolated,3,0.0169,0.5030864197530865,0.156283813594718,0.0030864197530864,0.1826283769501809,10.106263552584355,15.218301168098996,0.5000000000000001,14.581531813810592
